"Feature Name"|"ID"|"Class"|"County"|"State"|"Latitude"|"Longitude"|"Ele(ft)"|"Map"|"BGN Date"|"Entry Date"|
"Twin Pond"|"607781"|"Lake"|"Berkshire"|"MA"|"422717N"|"0732146W"|"1690"|"Pittsfield West"|""|"24-FEB-1974"
"Tyler Brook"|"607782"|"Stream"|"Berkshire"|"MA"|"423020N"|"0730448W"|"1759"|"Windsor"|""|"24-FEB-1974"
"Tyler Pond"|"607783"|"Swamp"|"Berkshire"|"MA"|"423820N"|"0730256W"|"1926"|"North Adams"|""|"24-FEB-1974"
"Tyne Brook"|"608110"|"Stream"|"Berkshire"|"MA"|"421630N"|"0730635W"|"1670"|"Becket"|""|"24-FEB-1974"
"Tyne Swamp"|"608111"|"Swamp"|"Berkshire"|"MA"|"421718N"|"0730735W"|"1837"|"East Lee"|""|"24-FEB-1974"
"Tyringham"|"607784"|"Populated Place"|"Berkshire"|"MA"|"421445N"|"0731213W"|"899"|"Monterey"|""|"24-FEB-1974"
"Tyringham Cobble Park"|"605987"|"Park"|"Berkshire"|"MA"|"412436N"|"0731240W"|"587"|"Southbury"|""|"27-AUG-2002"
"Tyringham Fire Department"|"2659113"|"Building"|"Berkshire"|"MA"|"421459N"|"0731230W"|"883"|"Monterey"|""|"17-JAN-2011"
"Tyringham Free Public Library"|"1978975"|"Building"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Tyringham Police Department"|"2755198"|"Building"|"Berkshire"|"MA"|"421446N"|"0731216W"|"892"|"Monterey"|""|"27-JUN-2014"
"Tyringham Post Office"|"1978976"|"Post Office"|"Berkshire"|"MA"|"421445N"|"0731216W"|"896"|"Monterey"|""|"16-JAN-2003"
"Tyringham Post Office (historical)"|"1975020"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Tyringham Shaker Settlement Historic District"|"1978977"|"Park"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Tyringham Valley"|"607785"|"Valley"|"Berkshire"|"MA"|"421429N"|"0731153W"|"922"|"Monterey"|""|"24-FEB-1974"
"Umpachene Falls"|"605995"|"Falls"|"Berkshire"|"MA"|"420532N"|"0731610W"|"823"|"Ashley Falls"|""|"27-AUG-2002"
"Umpachene River"|"608371"|"Stream"|"Berkshire"|"MA"|"420539N"|"0731618W"|"748"|"Ashley Falls"|""|"24-FEB-1974"
"Union Church"|"598667"|"Church"|"Berkshire"|"MA"|"420600N"|"0732713W"|"1676"|"Bash Bish Falls"|""|"27-AUG-2002"
"Union Church"|"1978978"|"Church"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Unitarian Church"|"1978979"|"Church"|"Berkshire"|"MA"|"422630N"|"0731511W"|"1053"|"Pittsfield West"|""|"16-JAN-2003"
"United Church of New Marlboro"|"1978980"|"Church"|"Berkshire"|"MA"|"420721N"|"0731353W"|"1352"|"South Sandisfield"|""|"16-JAN-2003"
"United Methodist Church of Lenox"|"1978981"|"Church"|"Berkshire"|"MA"|"422625N"|"0731405W"|"1020"|"Pittsfield East"|""|"16-JAN-2003"
"United States Fish Hatchery"|"604042"|"Locale"|"Berkshire"|"MA"|"420918N"|"0731501W"|"945"|"Great Barrington"|""|"27-AUG-2002"
"Unkamet Brook"|"607787"|"Stream"|"Berkshire"|"MA"|"422727N"|"0731215W"|"984"|"Pittsfield East"|""|"24-FEB-1974"
"Upper Goose Pond"|"607788"|"Reservoir"|"Berkshire"|"MA"|"421624N"|"0730909W"|"1621"|"East Lee"|"01-JAN-1897"|"24-FEB-1974"
"Upper Reservoir"|"607789"|"Reservoir"|"Berkshire"|"MA"|"421947N"|"0731247W"|"1594"|"East Lee"|""|"24-FEB-1974"
"Upper Reservoir"|"607790"|"Reservoir"|"Berkshire"|"MA"|"424122N"|"0730722W"|"1086"|"North Adams"|""|"24-FEB-1974"
"Upper Reservoir Dam"|"605887"|"Dam"|"Berkshire"|"MA"|"424124N"|"0730716W"|"1063"|"North Adams"|""|"27-AUG-2002"
"Upper Sackett Reservoir"|"607791"|"Reservoir"|"Berkshire"|"MA"|"422503N"|"0730953W"|"1519"|"Pittsfield East"|""|"24-FEB-1974"
"Upper Spectacle Pond"|"608112"|"Reservoir"|"Berkshire"|"MA"|"421056N"|"0730704W"|"1447"|"Otis"|""|"24-FEB-1974"
"Upper Spectacle Pond Dam"|"605039"|"Dam"|"Berkshire"|"MA"|"421036N"|"0730704W"|"1447"|"Otis"|""|"27-AUG-2002"
"Valleyhead School"|"1978982"|"School"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"16-JAN-2003"
"Van Deusen Post Office (historical)"|"1975021"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Van Deusenville"|"607792"|"Populated Place"|"Berkshire"|"MA"|"421338N"|"0732148W"|"718"|"Great Barrington"|"01-JAN-1897"|"24-FEB-1974"
"Victory Hill"|"607793"|"Populated Place"|"Berkshire"|"MA"|"422807N"|"0731348W"|"1230"|"Pittsfield East"|""|"24-FEB-1974"
"Vietnam Veterans Memorial Skating Rink"|"1978983"|"Building"|"Berkshire"|"MA"|"423956N"|"0730603W"|"725"|"North Adams"|""|"16-JAN-2003"
"Village Ambulance Service"|"2669339"|"Building"|"Berkshire"|"MA"|"424237N"|"0731159W"|"663"|"Williamstown"|""|"17-JUN-2011"
"Village School"|"1980743"|"School"|"Berkshire"|"MA"|"422011N"|"0732227W"|"922"|"Stockbridge"|""|"16-JAN-2003"
"Vossburg Hill"|"607794"|"Summit"|"Berkshire"|"MA"|"420945N"|"0732248W"|"988"|"Egremont"|""|"24-FEB-1974"
"WBBS-FM (Great Barrington)"|"619668"|"Tower"|"Berkshire"|"MA"|"420946N"|"0732824W"|"1519"|"Egremont"|""|"01-AUG-1994"
"WBEC-AM (Pittsfield)"|"619605"|"Tower"|"Berkshire"|"MA"|"422640N"|"0731641W"|"974"|"Pittsfield West"|""|"01-AUG-1994"
"WBEC-FM (Pittsfield)"|"619693"|"Tower"|"Berkshire"|"MA"|"422444N"|"0731703W"|"1778"|"Pittsfield West"|""|"01-AUG-1994"
"WBRK-AM (Pittsfield)"|"618917"|"Tower"|"Berkshire"|"MA"|"422700N"|"0731253W"|"981"|"Pittsfield East"|""|"01-AUG-1994"
"WBSL-FM (Sheffield)"|"619696"|"Tower"|"Berkshire"|"MA"|"420657N"|"0732458W"|"873"|"Bash Bish Falls"|""|"01-AUG-1994"
"WCDC-TV (Adams)"|"619717"|"Tower"|"Berkshire"|"MA"|"423814N"|"0731005W"|"3445"|"Williamstown"|""|"01-AUG-1994"
"WCFM-FM (Williamstown)"|"619714"|"Tower"|"Berkshire"|"MA"|"424249N"|"0731216W"|"702"|"Williamstown"|""|"01-AUG-1994"
"WCWL-FM (Stockbridge)"|"618969"|"Tower"|"Berkshire"|"MA"|"422038N"|"0731718W"|"1280"|"Stockbridge"|""|"01-AUG-1994"
"WJJW-FM (North Adams)"|"619685"|"Tower"|"Berkshire"|"MA"|"424127N"|"0730614W"|"722"|"North Adams"|""|"01-AUG-1994"
"WMNB-FM (North Adams)"|"619686"|"Tower"|"Berkshire"|"MA"|"424151N"|"0730350W"|"2014"|"North Adams"|""|"01-AUG-1994"
"WNAW-AM (North Adams)"|"619601"|"Tower"|"Berkshire"|"MA"|"424103N"|"0730621W"|"702"|"North Adams"|""|"01-AUG-1994"
"WRCZ-FM (Pittsfield)"|"619691"|"Tower"|"Berkshire"|"MA"|"422831N"|"0731605W"|"1129"|"Pittsfield West"|""|"01-AUG-1994"
"WSBS-AM (Great Barrington)"|"618903"|"Tower"|"Berkshire"|"MA"|"421252N"|"0732043W"|"682"|"Great Barrington"|""|"01-AUG-1994"
"WTBR-FM (Pittsfield)"|"619692"|"Tower"|"Berkshire"|"MA"|"422734N"|"0731629W"|"1125"|"Pittsfield West"|""|"01-AUG-1994"
"WUHN-AM (Pittsfield)"|"619604"|"Tower"|"Berkshire"|"MA"|"422622N"|"0731728W"|"1004"|"Pittsfield West"|""|"01-AUG-1994"
"WUPE-FM (Pittsfield)"|"619694"|"Tower"|"Berkshire"|"MA"|"422444N"|"0731703W"|"1778"|"Pittsfield West"|""|"01-AUG-1994"
"WVUW-TV (Pittsfield)"|"619732"|"Tower"|"Berkshire"|"MA"|"422432N"|"0731720W"|"1886"|"Pittsfield West"|""|"01-AUG-1994"
"Wadsworth Hill"|"608114"|"Summit"|"Berkshire"|"MA"|"421720N"|"0730553W"|"1982"|"Becket"|""|"24-FEB-1974"
"Wahcohah Park"|"598685"|"Park"|"Berkshire"|"MA"|"422745N"|"0731528W"|"991"|"Pittsfield West"|""|"27-AUG-2002"
"Wahconah County Club"|"604013"|"Locale"|"Berkshire"|"MA"|"422830N"|"0730842W"|"1201"|"Pittsfield East"|""|"27-AUG-2002"
"Wahconah Falls"|"607978"|"Falls"|"Berkshire"|"MA"|"422915N"|"0730653W"|"1319"|"Peru"|""|"24-FEB-1974"
"Wahconah Falls Brook"|"607795"|"Stream"|"Berkshire"|"MA"|"422845N"|"0730853W"|"1142"|"Pittsfield East"|"01-JAN-1946"|"24-FEB-1974"
"Wahconah Falls State Park"|"606511"|"Park"|"Berkshire"|"MA"|"422915N"|"0730656W"|"1283"|"Peru"|""|"01-MAR-1990"
"Wahconah Regional High School"|"618110"|"School"|"Berkshire"|"MA"|"422820N"|"0730818W"|"1165"|"Pittsfield East"|""|"27-AUG-2002"
"Wahconah Street Greenhouses"|"2585293"|"Building"|"Berkshire"|"MA"|"422742N"|"0731502W"|"997"|"Pittsfield West"|""|"24-MAR-2010"
"Walker Brook"|"607796"|"Stream"|"Berkshire"|"MA"|"422818N"|"0730958W"|"1070"|"Pittsfield East"|""|"24-FEB-1974"
"Walker Brook"|"608372"|"Stream"|"Hampden"|"MA"|"421640N"|"0725848W"|"594"|"Chester"|""|"24-FEB-1974"
"Walker Lookout Tower"|"604007"|"Tower"|"Berkshire"|"MA"|"423605N"|"0730142W"|"2497"|"Windsor"|""|"27-AUG-2002"
"Walley Bridge"|"1978984"|"Bridge"|"Berkshire"|"MA"|"424234N"|"0731140W"|"617"|"Williamstown"|""|"16-JAN-2003"
"Walling Mountain"|"607797"|"Summit"|"Berkshire"|"MA"|"421840N"|"0730923W"|"2106"|"East Lee"|"01-JAN-1930"|"24-FEB-1974"
"Walter J Koladza Airport"|"619071"|"Airport"|"Berkshire"|"MA"|"421101N"|"0732426W"|"741"|"Egremont"|""|"01-AUG-1994"
"Wampenum Brook"|"607798"|"Stream"|"Berkshire"|"MA"|"422538N"|"0731505W"|"961"|"Pittsfield West"|""|"24-FEB-1974"
"War Memorial Beacon"|"1978985"|"Tower"|"Berkshire"|"MA"|"423814N"|"0730957W"|"3491"|"Williamstown"|""|"16-JAN-2003"
"Ward Pond"|"608116"|"Lake"|"Berkshire"|"MA"|"421457N"|"0730605W"|"1545"|"Otis"|""|"24-FEB-1974"
"Warner Hill"|"607799"|"Summit"|"Berkshire"|"MA"|"422502N"|"0730906W"|"2047"|"Pittsfield East"|""|"24-FEB-1974"
"Warner Mountain"|"607800"|"Summit"|"Berkshire"|"MA"|"421022N"|"0731848W"|"1749"|"Great Barrington"|""|"24-FEB-1974"
"Warren Brown Zion Church"|"1978986"|"Church"|"Berkshire"|"MA"|"424146N"|"0730634W"|"715"|"North Adams"|""|"16-JAN-2003"
"Washington"|"608118"|"Populated Place"|"Berkshire"|"MA"|"422157N"|"0730658W"|"1411"|"Becket"|""|"24-FEB-1974"
"Washington Cemetery"|"598737"|"Cemetery"|"Berkshire"|"MA"|"422221N"|"0730716W"|"1608"|"Becket"|""|"27-AUG-2002"
"Washington Fire Department"|"2659461"|"Building"|"Berkshire"|"MA"|"422223N"|"0730658W"|"1519"|"Becket"|""|"17-JAN-2011"
"Washington Mountain"|"617453"|"Ridge"|"Berkshire"|"MA"|"422530N"|"0731258W"|"1001"|"Pittsfield East"|""|"24-FEB-1974"
"Washington Mountain Brook"|"617263"|"Stream"|"Berkshire"|"MA"|"421939N"|"0731431W"|"922"|"East Lee"|"01-JAN-1897"|"24-FEB-1974"
"Washington Mountain Lake"|"617963"|"Reservoir"|"Berkshire"|"MA"|"422133N"|"0731145W"|"1778"|"East Lee"|""|"24-FEB-1974"
"Washington Police Department"|"2755199"|"Building"|"Berkshire"|"MA"|"422223N"|"0730657W"|"1522"|"Becket"|""|"27-JUN-2014"
"Washington Post Office (historical)"|"1975022"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Washington School"|"598736"|"School"|"Berkshire"|"MA"|"422225N"|"0730658W"|"1519"|"Becket"|""|"27-AUG-2002"
"Watson Brook"|"611408"|"Stream"|"Berkshire"|"MA"|"421957N"|"0730708W"|"1575"|"Becket"|""|"24-FEB-1974"
"Watson Pond"|"618018"|"Reservoir"|"Berkshire"|"MA"|"421314N"|"0730239W"|"1503"|"Otis"|"01-JAN-1973"|"24-FEB-1974"
"Watson Pond Dam"|"605143"|"Dam"|"Berkshire"|"MA"|"421318N"|"0730240W"|"1506"|"Otis"|""|"27-AUG-2002"
"Watson Road Dam"|"605419"|"Dam"|"Berkshire"|"MA"|"422700N"|"0725958W"|"1706"|"Peru"|""|"27-AUG-2002"
"Waubeeka Spring"|"1978987"|"Spring"|"Berkshire"|"MA"|"423905N"|"0731432W"|"925"|"Williamstown"|""|"16-JAN-2003"
"Waubeeka Springs Golf Course"|"1978988"|"Locale"|"Berkshire"|"MA"|"423917N"|"0731433W"|"935"|"Williamstown"|""|"16-JAN-2003"
"Welsh Brook"|"607802"|"Stream"|"Berkshire"|"MA"|"422538N"|"0730801W"|"1506"|"Pittsfield East"|""|"24-FEB-1974"
"West Becket"|"607801"|"Populated Place"|"Berkshire"|"MA"|"421553N"|"0730808W"|"1407"|"East Lee"|""|"24-FEB-1974"
"West Becket Post Office (historical)"|"1975023"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"West Branch Green River"|"607803"|"Stream"|"Berkshire"|"MA"|"423942N"|"0731418W"|"856"|"Williamstown"|""|"24-FEB-1974"
"West Branch Housatonic River"|"617266"|"Stream"|"Berkshire"|"MA"|"422600N"|"0731502W"|"965"|"Pittsfield West"|"01-JAN-1946"|"24-FEB-1974"
"West Branch Housatonic River Reservoir"|"605456"|"Reservoir"|"Berkshire"|"MA"|"422818N"|"0731452W"|"1033"|"Pittsfield East"|""|"27-AUG-2002"
"West Branch Walker Brook"|"608119"|"Stream"|"Berkshire"|"MA"|"421545N"|"0730246W"|"1283"|"Becket"|""|"24-FEB-1974"
"West Branch Westfield River"|"608520"|"Stream"|"Hampshire"|"MA"|"421352N"|"0725223W"|"344"|"Woronoco"|""|"24-FEB-1974"
"West Brook"|"607804"|"Stream"|"Berkshire"|"MA"|"421607N"|"0731621W"|"935"|"Stockbridge"|""|"24-FEB-1974"
"West Center Cemetery"|"598660"|"Cemetery"|"Berkshire"|"MA"|"421822N"|"0732412W"|"1178"|"State Line"|""|"27-AUG-2002"
"West Center Cemetery"|"604006"|"Cemetery"|"Berkshire"|"MA"|"421310N"|"0730722W"|"1680"|"Otis"|""|"27-AUG-2002"
"West Hill"|"607986"|"Summit"|"Berkshire"|"MA"|"423609N"|"0725808W"|"2037"|"Plainfield"|""|"24-FEB-1974"
"West Lake"|"617426"|"Reservoir"|"Berkshire"|"MA"|"420756N"|"0730948W"|"1565"|"Monterey"|""|"24-FEB-1974"
"West Lake Dam"|"604922"|"Dam"|"Berkshire"|"MA"|"420745N"|"0730938W"|"1565"|"Monterey"|""|"27-AUG-2002"
"West Mountain"|"607805"|"Summit"|"Berkshire"|"MA"|"422806N"|"0732021W"|"1942"|"Pittsfield West"|""|"24-FEB-1974"
"West New Boston"|"608121"|"Populated Place"|"Berkshire"|"MA"|"420607N"|"0730543W"|"892"|"Tolland Center"|""|"24-FEB-1974"
"West New Boston Post Office"|"1978989"|"Post Office"|"Berkshire"|"MA"|"420609N"|"0730608W"|"928"|"Tolland Center"|""|"16-JAN-2003"
"West New Boston Town Hall"|"1978990"|"Building"|"Berkshire"|"MA"|"420504N"|"0730548W"|"1444"|"Tolland Center"|""|"16-JAN-2003"
"West Otis"|"607807"|"Populated Place"|"Berkshire"|"MA"|"421100N"|"0730848W"|"1404"|"Monterey"|""|"24-FEB-1974"
"West Otis Post Office (historical)"|"1975024"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"West Pittsfield"|"607808"|"Populated Place"|"Berkshire"|"MA"|"422551N"|"0731835W"|"1109"|"Pittsfield West"|""|"24-FEB-1974"
"West Pittsfield Post Office (historical)"|"1975025"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"West Side Community School"|"606502"|"School"|"Berkshire"|"MA"|"422720N"|"0731608W"|"1050"|"Pittsfield West"|""|"01-MAR-1990"
"West Stockbridge"|"607809"|"Populated Place"|"Berkshire"|"MA"|"422045N"|"0732158W"|"932"|"Stockbridge"|""|"24-FEB-1974"
"West Stockbridge Cemetery"|"598659"|"Cemetery"|"Berkshire"|"MA"|"422052N"|"0732247W"|"938"|"State Line"|""|"27-AUG-2002"
"West Stockbridge Center"|"607810"|"Populated Place"|"Berkshire"|"MA"|"421820N"|"0732408W"|"1175"|"State Line"|""|"24-FEB-1974"
"West Stockbridge Congregational Church"|"1978991"|"Church"|"Berkshire"|"MA"|"422000N"|"0732200W"|"899"|"Stockbridge"|""|"16-JAN-2003"
"West Stockbridge Fire Department"|"2659308"|"Building"|"Berkshire"|"MA"|"422021N"|"0732220W"|"912"|"Stockbridge"|""|"17-JAN-2011"
"West Stockbridge Mountain"|"607811"|"Summit"|"Berkshire"|"MA"|"421930N"|"0732108W"|"1778"|"Stockbridge"|""|"24-FEB-1974"
"West Stockbridge Police Department"|"2754989"|"Building"|"Berkshire"|"MA"|"422011N"|"0732227W"|"922"|"Stockbridge"|""|"27-JUN-2014"
"West Stockbridge Post Office"|"1978992"|"Post Office"|"Berkshire"|"MA"|"422002N"|"0732208W"|"902"|"Stockbridge"|""|"16-JAN-2003"
"West Stockbridge Post Office (historical)"|"1975026"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"West Stockbridge Public Library"|"1978993"|"Building"|"Berkshire"|"MA"|"422002N"|"0732200W"|"902"|"Stockbridge"|""|"16-JAN-2003"
"West Stockbridge Town Hall"|"1978994"|"Building"|"Berkshire"|"MA"|"422004N"|"0732201W"|"909"|"Stockbridge"|""|"16-JAN-2003"
"West Summit"|"607812"|"Populated Place"|"Berkshire"|"MA"|"424147N"|"0730358W"|"2024"|"North Adams"|""|"24-FEB-1974"
"Westenhuck (historical)"|"1948089"|"Populated Place"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"31-JAN-2002"
"Westfield Brook"|"607983"|"Stream"|"Berkshire"|"MA"|"422933N"|"0725823W"|"1197"|"Worthington"|""|"24-FEB-1974"
"Westfield River"|"619263"|"Stream"|"Hampden"|"MA"|"420503N"|"0723508W"|"46"|"Springfield South"|"01-JAN-1937"|"24-FEB-1974"
"Westfield Wild and Scenic River"|"2803675"|"Park"|"Hampshire"|"MA"|"422204N"|"0725758W"|"869"|"Chester"|""|"09-APR-2019"
"Westlawn Cemetery"|"618097"|"Cape"|"Berkshire"|"MA"|"424250N"|"0731248W"|"692"|"Williamstown"|""|"27-AUG-2002"
"Weston Brook"|"607988"|"Stream"|"Berkshire"|"MA"|"422917N"|"0730723W"|"1224"|"Peru"|"01-JAN-1946"|"24-FEB-1974"
"Weston Field"|"604039"|"Park"|"Berkshire"|"MA"|"424225N"|"0731214W"|"666"|"Williamstown"|""|"27-AUG-2002"
"Weston Mountain"|"607806"|"Summit"|"Berkshire"|"MA"|"423055N"|"0730658W"|"2247"|"Windsor"|""|"24-FEB-1974"
"Wheatleigh"|"1978995"|"Populated Place"|"Berkshire"|"MA"|"422022N"|"0731749W"|"1014"|"Stockbridge"|""|"16-JAN-2003"
"Wheatliegh Inn"|"605990"|"Building"|"Berkshire"|"MA"|"422043N"|"0731750W"|"971"|"Stockbridge"|""|"27-AUG-2002"
"Wheeler Brook"|"606493"|"Stream"|"Berkshire"|"MA"|"424234N"|"0730646W"|"840"|"North Adams"|""|"01-MAR-1990"
"Wheeler Brook"|"607813"|"Stream"|"Berkshire"|"MA"|"424301N"|"0730639W"|"1063"|"North Adams"|""|"24-FEB-1974"
"Wheeler Brook"|"607990"|"Stream"|"Berkshire"|"MA"|"423805N"|"0725827W"|"1017"|"Rowe"|""|"24-FEB-1974"
"Wheeler Brook"|"608122"|"Stream"|"Berkshire"|"MA"|"421015N"|"0730428W"|"1165"|"Otis"|""|"24-FEB-1974"
"Whitcomb Brook"|"607992"|"Stream"|"Berkshire"|"MA"|"424011N"|"0725935W"|"735"|"Rowe"|""|"24-FEB-1974"
"Whitcomb Hill"|"607815"|"Summit"|"Berkshire"|"MA"|"424058N"|"0730117W"|"2247"|"North Adams"|""|"24-FEB-1974"
"Whitcomb Summit"|"607816"|"Populated Place"|"Berkshire"|"MA"|"424117N"|"0730119W"|"2182"|"North Adams"|""|"24-FEB-1974"
"White Brook"|"607817"|"Stream"|"Berkshire"|"MA"|"424024N"|"0730158W"|"1604"|"North Adams"|""|"24-FEB-1974"
"White Lily Pond"|"608123"|"Reservoir"|"Berkshire"|"MA"|"421335N"|"0730221W"|"1529"|"Otis"|"01-JAN-1897"|"24-FEB-1974"
"White Lily Pond Dam"|"605142"|"Dam"|"Berkshire"|"MA"|"421318N"|"0730222W"|"1526"|"Otis"|""|"27-AUG-2002"
"White Oaks"|"598529"|"Populated Place"|"Berkshire"|"MA"|"424351N"|"0731151W"|"663"|"Williamstown"|""|"24-FEB-1974"
"White Rocks"|"971131"|"Summit"|"Rensselaer"|"NY"|"424345N"|"0731618W"|"2362"|"Berlin"|""|"23-JAN-1980"
"Whiting River"|"607818"|"Stream"|"Litchfield"|"CT"|"420040N"|"0731626W"|"748"|"Ashley Falls"|""|"24-FEB-1974"
"Whitman Brook"|"607819"|"Stream"|"Berkshire"|"MA"|"423325N"|"0731809W"|"1119"|"Hancock"|""|"24-FEB-1974"
"Widow Whites Peak"|"607820"|"Summit"|"Berkshire"|"MA"|"423253N"|"0731612W"|"2408"|"Hancock"|""|"24-FEB-1974"
"Wild Cat Trail"|"604047"|"Trail"|"Berkshire"|"MA"|"421342N"|"0731729W"|"1785"|"Great Barrington"|""|"27-AUG-2002"
"Willard Brook"|"607822"|"Stream"|"Berkshire"|"MA"|"420823N"|"0732318W"|"669"|"Egremont"|""|"24-FEB-1974"
"William Cullen Bryant Schools"|"1978996"|"School"|"Berkshire"|"MA"|"421136N"|"0732137W"|"686"|"Great Barrington"|""|"16-JAN-2003"
"Williams College"|"600357"|"School"|"Berkshire"|"MA"|"424246N"|"0731211W"|"696"|"Williamstown"|""|"27-AUG-2002"
"Williams College Libraries"|"2345045"|"Building"|"Berkshire"|"MA"|"424248N"|"0731233W"|"705"|"Williamstown"|""|"23-AUG-2007"
"Williams College Museum of Art"|"1978997"|"Building"|"Berkshire"|"MA"|"424239N"|"0731208W"|"709"|"Williamstown"|""|"16-JAN-2003"
"Williams College Ski Area"|"604049"|"Locale"|"Berkshire"|"MA"|"424203N"|"0731645W"|"1686"|"Berlin"|""|"27-AUG-2002"
"Williams River"|"607824"|"Stream"|"Berkshire"|"MA"|"421337N"|"0732108W"|"686"|"Great Barrington"|""|"24-FEB-1974"
"Williams School"|"618120"|"School"|"Berkshire"|"MA"|"422605N"|"0731233W"|"1010"|"Pittsfield East"|""|"27-AUG-2002"
"Williams Trail"|"1978998"|"Trail"|"Berkshire"|"MA"|"424136N"|"0731557W"|"1716"|"Berlin"|""|"16-JAN-2003"
"Williamstown"|"607825"|"Populated Place"|"Berkshire"|"MA"|"424243N"|"0731213W"|"686"|"Williamstown"|""|"24-FEB-1974"
"Williamstown Census Designated Place"|"2378046"|"Census"|"Berkshire"|"MA"|"424231N"|"0731204W"|"646"|"Williamstown"|""|"11-FEB-2008"
"Williamstown Elementary School"|"1978999"|"School"|"Berkshire"|"MA"|"424254N"|"0731152W"|"643"|"Williamstown"|""|"16-JAN-2003"
"Williamstown Fire Department"|"1979000"|"Building"|"Berkshire"|"MA"|"424236N"|"0731159W"|"656"|"Williamstown"|""|"16-JAN-2003"
"Williamstown House of Local History"|"606026"|"Building"|"Berkshire"|"MA"|"424244N"|"0731219W"|"722"|"Williamstown"|""|"27-AUG-2002"
"Williamstown Municipal Building"|"1979002"|"Building"|"Berkshire"|"MA"|"424253N"|"0731234W"|"718"|"Williamstown"|""|"16-JAN-2003"
"Williamstown Police Department"|"2755023"|"Building"|"Berkshire"|"MA"|"424253N"|"0731234W"|"718"|"Williamstown"|""|"27-JUN-2014"
"Williamstown Post Office"|"1979003"|"Post Office"|"Berkshire"|"MA"|"424238N"|"0731214W"|"669"|"Williamstown"|""|"16-JAN-2003"
"Williamstown Reservoir"|"607826"|"Reservoir"|"Berkshire"|"MA"|"424110N"|"0731020W"|"968"|"Williamstown"|""|"24-FEB-1974"
"Williamstown Reservoir Dam"|"605880"|"Dam"|"Berkshire"|"MA"|"424106N"|"0731022W"|"991"|"Williamstown"|""|"27-AUG-2002"
"Williamstown Station Post Office (historical)"|"1975027"|"Post Office"|"Berkshire"|"MA"|"Unknown"|"Unknown"|""|"Pittsfield East"|""|"15-JAN-2003"
"Williamsville"|"607827"|"Populated Place"|"Berkshire"|"MA"|"421555N"|"0732248W"|"781"|"State Line"|""|"24-FEB-1974"
"Willow Brook"|"607828"|"Stream"|"Berkshire"|"MA"|"421710N"|"0731456W"|"863"|"East Lee"|""|"24-FEB-1974"
"Willow Creek (historical)"|"608380"|"Stream"|"Berkshire"|"MA"|"422148N"|"0731515W"|"965"|"Stockbridge"|""|"24-FEB-1974"
"Willow Lane Adult Trailer Park"|"1979004"|"Populated Place"|"Berkshire"|"MA"|"424138N"|"0730435W"|"1240"|"North Adams"|""|"16-JAN-2003"
"Willow Mill - Hurlbut Dam"|"605256"|"Dam"|"Berkshire"|"MA"|"421630N"|"0731704W"|"866"|"Stockbridge"|""|"27-AUG-2002"
"Windemere Lake Dam"|"604750"|"Dam"|"Berkshire"|"MA"|"420424N"|"0731140W"|"1407"|"South Sandisfield"|""|"27-AUG-2002"
"Windemere Lake Reservoir"|"604749"|"Reservoir"|"Berkshire"|"MA"|"420443N"|"0731130W"|"1427"|"South Sandisfield"|""|"27-AUG-2002"
"Windsor"|"607829"|"Populated Place"|"Berkshire"|"MA"|"423042N"|"0730328W"|"2031"|"Windsor"|"01-JAN-1897"|"24-FEB-1974"
"Windsor Brook"|"607995"|"Stream"|"Berkshire"|"MA"|"422858N"|"0730613W"|"1447"|"Peru"|"01-JAN-1946"|"24-FEB-1974"
"Windsor Fire Department"|"2659274"|"Building"|"Berkshire"|"MA"|"423039N"|"0730310W"|"2011"|"Windsor"|""|"17-JAN-2011"
"Windsor Hill"|"607830"|"Summit"|"Berkshire"|"MA"|"423152N"|"0730325W"|"1942"|"Windsor"|""|"24-FEB-1974"
"Windsor Jambs"|"607996"|"Falls"|"Berkshire"|"MA"|"423120N"|"0725933W"|"1476"|"Plainfield"|""|"24-FEB-1974"
